turn,assassin,algorithm,data,seed
4,True,1,path_sim_mat.npz,359203464
7,False,1,path_sim_mat.npz,1053439584
3,True,1,path_sim_mat.npz,2131677087
6,True,1,path_sim_mat.npz,239555491
3,True,1,path_sim_mat.npz,968950581
6,False,1,path_sim_mat.npz,1058163447
4,True,1,path_sim_mat.npz,347685507
2,True,1,path_sim_mat.npz,684087796
4,True,1,path_sim_mat.npz,979594228
8,False,1,path_sim_mat.npz,643997816
7,False,1,path_sim_mat.npz,1481957607
4,True,1,path_sim_mat.npz,91853617
5,True,1,path_sim_mat.npz,442534930
3,True,1,path_sim_mat.npz,2098806757
5,True,1,path_sim_mat.npz,1815901584
2,True,1,path_sim_mat.npz,34689963
6,True,1,path_sim_mat.npz,1084434211
5,True,1,path_sim_mat.npz,455109878
4,True,1,path_sim_mat.npz,1188377393
7,False,1,path_sim_mat.npz,1670134487
3,True,1,path_sim_mat.npz,1467061403
9,False,1,path_sim_mat.npz,43082841
4,True,1,path_sim_mat.npz,24284828
1,True,1,path_sim_mat.npz,93738666
5,True,1,path_sim_mat.npz,250466576
4,True,1,path_sim_mat.npz,600512778
6,True,1,path_sim_mat.npz,921210117
4,True,1,path_sim_mat.npz,1086472314
5,False,1,path_sim_mat.npz,1646735644
7,False,1,path_sim_mat.npz,476007277
1,True,1,path_sim_mat.npz,1675439592
1,True,1,path_sim_mat.npz,1841833237
7,False,1,path_sim_mat.npz,2136219379
8,True,1,path_sim_mat.npz,1156651681
4,True,1,path_sim_mat.npz,804732153
5,True,1,path_sim_mat.npz,1015091541
4,True,1,path_sim_mat.npz,277373486
3,False,1,path_sim_mat.npz,1179816263
1,True,1,path_sim_mat.npz,2137834338
3,True,1,path_sim_mat.npz,1262847934
6,False,1,path_sim_mat.npz,1653815777
6,False,1,path_sim_mat.npz,1619000508
7,False,1,path_sim_mat.npz,1092303407
5,True,1,path_sim_mat.npz,349235756
2,True,1,path_sim_mat.npz,629157348
4,True,1,path_sim_mat.npz,1633539453
4,True,1,path_sim_mat.npz,1902963986
7,False,1,cosine_sim_mat_dblp_20k.npz,770092320
7,False,1,cosine_sim_mat_dblp_20k.npz,55389075
9,False,1,cosine_sim_mat_dblp_20k.npz,1785496794
6,False,1,cosine_sim_mat_dblp_20k.npz,1185936083
7,False,1,cosine_sim_mat_dblp_20k.npz,1842802707
7,False,1,cosine_sim_mat_dblp_20k.npz,1360347240
6,False,1,cosine_sim_mat_dblp_20k.npz,650080138
6,False,1,cosine_sim_mat_dblp_20k.npz,1960837571
5,False,1,cosine_sim_mat_dblp_20k.npz,1303596485
7,False,1,cosine_sim_mat_dblp_20k.npz,543715726
7,False,1,cosine_sim_mat_dblp_20k.npz,814889278
7,False,1,cosine_sim_mat_dblp_20k.npz,1484568919
6,False,1,cosine_sim_mat_dblp_20k.npz,2010373652
7,False,1,cosine_sim_mat_dblp_20k.npz,961657979
5,False,1,cosine_sim_mat_dblp_20k.npz,538801778
5,False,1,cosine_sim_mat_dblp_20k.npz,378221467
5,False,1,cosine_sim_mat_dblp_20k.npz,1121383919
6,False,1,cosine_sim_mat_dblp_20k.npz,18911791
9,False,1,cosine_sim_mat_dblp_20k.npz,2061531283
8,False,1,cosine_sim_mat_dblp_20k.npz,90857779
8,False,1,cosine_sim_mat_dblp_20k.npz,1065747618
8,False,1,cosine_sim_mat_dblp_20k.npz,2112452858
8,False,1,cosine_sim_mat_dblp_20k.npz,67685007
6,False,1,cosine_sim_mat_dblp_20k.npz,1764562798
4,False,1,cosine_sim_mat_dblp_20k.npz,482867121
6,False,1,cosine_sim_mat_dblp_20k.npz,524848223
7,False,1,cosine_sim_mat_dblp_20k.npz,706337603
7,False,1,cosine_sim_mat_dblp_20k.npz,1693242387
7,False,1,cosine_sim_mat_dblp_20k.npz,2092081795
9,False,1,cosine_sim_mat_dblp_20k.npz,1847533326
8,False,1,cosine_sim_mat_dblp_20k.npz,742442534
7,False,1,cosine_sim_mat_dblp_20k.npz,38733593
10,False,1,cosine_sim_mat_dblp_20k.npz,1186652002
7,False,1,cosine_sim_mat_dblp_20k.npz,2012589617
8,False,1,cosine_sim_mat_dblp_20k.npz,137078513
10,False,1,cosine_sim_mat_dblp_20k.npz,658885620
5,False,1,cosine_sim_mat_dblp_20k.npz,433667409
5,False,1,cosine_sim_mat_dblp_20k.npz,1510969428
7,False,1,cosine_sim_mat_dblp_20k.npz,1920859511
8,False,1,cosine_sim_mat_dblp_20k.npz,1607771182
8,False,1,cosine_sim_mat_dblp_20k.npz,452659993
6,False,1,cosine_sim_mat_dblp_20k.npz,174516600
7,False,1,cosine_sim_mat_dblp_20k.npz,1056038324
6,False,1,cosine_sim_mat_dblp_20k.npz,1877948358
8,False,1,cosine_sim_mat_dblp_20k.npz,141768575
7,False,1,cosine_sim_mat_dblp_20k.npz,1113488962
5,False,1,cosine_sim_mat_dblp_20k.npz,2028196093
7,False,1,cosine_sim_mat_dblp_20k.npz,1634615982
6,False,1,cosine_sim_mat_dblp_20k.npz,1190870742
7,False,1,cosine_sim_mat_dblp_20k.npz,41619729
8,False,1,cosine_sim_mat_dblp_20k.npz,1291731380
6,False,1,cosine_sim_mat_dblp_20k.npz,1101495654
9,False,1,cosine_sim_mat_dblp_20k.npz,361428133
6,False,1,cosine_sim_mat_dblp_20k.npz,359203464
7,False,1,cosine_sim_mat_dblp_20k.npz,1053439584
8,False,1,cosine_sim_mat_dblp_20k.npz,2131677087
6,False,1,cosine_sim_mat_dblp_20k.npz,239555491
7,False,1,cosine_sim_mat_dblp_20k.npz,968950581
5,False,1,cosine_sim_mat_dblp_20k.npz,1058163447
5,False,1,cosine_sim_mat_dblp_20k.npz,347685507
7,False,1,cosine_sim_mat_dblp_20k.npz,684087796
7,False,1,cosine_sim_mat_dblp_20k.npz,979594228
7,False,1,cosine_sim_mat_dblp_20k.npz,643997816
7,False,1,cosine_sim_mat_dblp_20k.npz,1481957607
8,False,1,cosine_sim_mat_dblp_20k.npz,91853617
6,False,1,cosine_sim_mat_dblp_20k.npz,442534930
9,False,1,cosine_sim_mat_dblp_20k.npz,2098806757
7,False,1,cosine_sim_mat_dblp_20k.npz,1815901584
7,False,1,cosine_sim_mat_dblp_20k.npz,34689963
6,False,1,cosine_sim_mat_dblp_20k.npz,1084434211
7,False,1,cosine_sim_mat_dblp_20k.npz,455109878
6,False,1,cosine_sim_mat_dblp_20k.npz,1188377393
8,False,1,cosine_sim_mat_dblp_20k.npz,1670134487
7,False,1,cosine_sim_mat_dblp_20k.npz,1467061403
7,False,1,cosine_sim_mat_dblp_20k.npz,43082841
6,False,1,cosine_sim_mat_dblp_20k.npz,24284828
6,False,1,cosine_sim_mat_dblp_20k.npz,93738666
7,False,1,cosine_sim_mat_dblp_20k.npz,250466576
7,False,1,cosine_sim_mat_dblp_20k.npz,600512778
6,False,1,cosine_sim_mat_dblp_20k.npz,921210117
7,False,1,cosine_sim_mat_dblp_20k.npz,1086472314
6,False,1,cosine_sim_mat_dblp_20k.npz,1646735644
6,False,1,cosine_sim_mat_dblp_20k.npz,476007277
7,False,1,cosine_sim_mat_dblp_20k.npz,1675439592
5,False,1,cosine_sim_mat_dblp_20k.npz,1841833237
5,False,1,cosine_sim_mat_dblp_20k.npz,2136219379
6,False,1,cosine_sim_mat_dblp_20k.npz,1156651681
9,False,1,cosine_sim_mat_dblp_20k.npz,804732153
6,False,1,cosine_sim_mat_dblp_20k.npz,1015091541
9,False,1,cosine_sim_mat_dblp_20k.npz,277373486
7,False,1,cosine_sim_mat_dblp_20k.npz,1179816263
7,False,1,cosine_sim_mat_dblp_20k.npz,2137834338
8,False,1,cosine_sim_mat_dblp_20k.npz,1262847934
6,False,1,cosine_sim_mat_dblp_20k.npz,1653815777
6,False,1,cosine_sim_mat_dblp_20k.npz,1619000508
7,False,1,cosine_sim_mat_dblp_20k.npz,1092303407
6,False,1,cosine_sim_mat_dblp_20k.npz,349235756
7,False,1,cosine_sim_mat_dblp_20k.npz,629157348
7,False,1,cosine_sim_mat_dblp_20k.npz,1633539453
6,False,1,cosine_sim_mat_dblp_20k.npz,1902963986
7,False,1,cosine_sim_mat_wiki_5k.npz,770092320
5,False,1,cosine_sim_mat_wiki_5k.npz,55389075
6,False,1,cosine_sim_mat_wiki_5k.npz,1785496794
6,True,1,cosine_sim_mat_wiki_5k.npz,1185936083
6,False,1,cosine_sim_mat_wiki_5k.npz,1842802707
8,False,1,cosine_sim_mat_wiki_5k.npz,1360347240
5,False,1,cosine_sim_mat_wiki_5k.npz,650080138
6,False,1,cosine_sim_mat_wiki_5k.npz,1960837571
4,False,1,cosine_sim_mat_wiki_5k.npz,1303596485
8,False,1,cosine_sim_mat_wiki_5k.npz,543715726
4,False,1,cosine_sim_mat_wiki_5k.npz,814889278
7,False,1,cosine_sim_mat_wiki_5k.npz,1484568919
7,False,1,cosine_sim_mat_wiki_5k.npz,2010373652
4,False,1,cosine_sim_mat_wiki_5k.npz,961657979
7,False,1,cosine_sim_mat_wiki_5k.npz,538801778
7,False,1,cosine_sim_mat_wiki_5k.npz,378221467
5,False,1,cosine_sim_mat_wiki_5k.npz,1121383919
6,False,1,cosine_sim_mat_wiki_5k.npz,18911791
5,False,1,cosine_sim_mat_wiki_5k.npz,2061531283
7,False,1,cosine_sim_mat_wiki_5k.npz,90857779
5,True,1,cosine_sim_mat_wiki_5k.npz,1065747618
5,False,1,cosine_sim_mat_wiki_5k.npz,2112452858
8,False,1,cosine_sim_mat_wiki_5k.npz,67685007
7,False,1,cosine_sim_mat_wiki_5k.npz,1764562798
5,False,1,cosine_sim_mat_wiki_5k.npz,482867121
9,False,1,cosine_sim_mat_wiki_5k.npz,524848223
6,False,1,cosine_sim_mat_wiki_5k.npz,706337603
5,False,1,cosine_sim_mat_wiki_5k.npz,1693242387
6,False,1,cosine_sim_mat_wiki_5k.npz,2092081795
7,False,1,cosine_sim_mat_wiki_5k.npz,1847533326
9,False,1,cosine_sim_mat_wiki_5k.npz,742442534
6,False,1,cosine_sim_mat_wiki_5k.npz,38733593
7,False,1,cosine_sim_mat_wiki_5k.npz,1186652002
6,False,1,cosine_sim_mat_wiki_5k.npz,2012589617
5,False,1,cosine_sim_mat_wiki_5k.npz,137078513
8,False,1,cosine_sim_mat_wiki_5k.npz,658885620
8,False,1,cosine_sim_mat_wiki_5k.npz,433667409
6,False,1,cosine_sim_mat_wiki_5k.npz,1510969428
4,False,1,cosine_sim_mat_wiki_5k.npz,1920859511
4,False,1,cosine_sim_mat_wiki_5k.npz,1607771182
7,False,1,cosine_sim_mat_wiki_5k.npz,452659993
5,False,1,cosine_sim_mat_wiki_5k.npz,174516600
6,False,1,cosine_sim_mat_wiki_5k.npz,1056038324
4,False,1,cosine_sim_mat_wiki_5k.npz,1877948358
7,False,1,cosine_sim_mat_wiki_5k.npz,141768575
9,False,1,cosine_sim_mat_wiki_5k.npz,1113488962
6,False,1,cosine_sim_mat_wiki_5k.npz,2028196093
5,False,1,cosine_sim_mat_wiki_5k.npz,1634615982
7,False,1,cosine_sim_mat_wiki_5k.npz,1190870742
5,False,1,cosine_sim_mat_wiki_5k.npz,41619729
6,False,1,cosine_sim_mat_wiki_5k.npz,1291731380
5,False,1,cosine_sim_mat_wiki_5k.npz,1101495654
7,False,1,cosine_sim_mat_wiki_5k.npz,361428133
5,False,1,cosine_sim_mat_wiki_5k.npz,359203464
5,False,1,cosine_sim_mat_wiki_5k.npz,1053439584
6,False,1,cosine_sim_mat_wiki_5k.npz,2131677087
5,False,1,cosine_sim_mat_wiki_5k.npz,239555491
6,False,1,cosine_sim_mat_wiki_5k.npz,968950581
7,False,1,cosine_sim_mat_wiki_5k.npz,1058163447
8,False,1,cosine_sim_mat_wiki_5k.npz,347685507
6,False,1,cosine_sim_mat_wiki_5k.npz,684087796
7,False,1,cosine_sim_mat_wiki_5k.npz,979594228
6,False,1,cosine_sim_mat_wiki_5k.npz,643997816
3,False,1,cosine_sim_mat_wiki_5k.npz,1481957607
5,False,1,cosine_sim_mat_wiki_5k.npz,91853617
6,False,1,cosine_sim_mat_wiki_5k.npz,442534930
5,False,1,cosine_sim_mat_wiki_5k.npz,2098806757
6,False,1,cosine_sim_mat_wiki_5k.npz,1815901584
7,False,1,cosine_sim_mat_wiki_5k.npz,34689963
5,False,1,cosine_sim_mat_wiki_5k.npz,1084434211
6,False,1,cosine_sim_mat_wiki_5k.npz,455109878
5,False,1,cosine_sim_mat_wiki_5k.npz,1188377393
7,False,1,cosine_sim_mat_wiki_5k.npz,1670134487
6,False,1,cosine_sim_mat_wiki_5k.npz,1467061403
5,False,1,cosine_sim_mat_wiki_5k.npz,43082841
9,False,1,cosine_sim_mat_wiki_5k.npz,24284828
4,False,1,cosine_sim_mat_wiki_5k.npz,93738666
9,False,1,cosine_sim_mat_wiki_5k.npz,250466576
7,False,1,cosine_sim_mat_wiki_5k.npz,600512778
8,False,1,cosine_sim_mat_wiki_5k.npz,921210117
6,False,1,cosine_sim_mat_wiki_5k.npz,1086472314
5,False,1,cosine_sim_mat_wiki_5k.npz,1646735644
6,False,1,cosine_sim_mat_wiki_5k.npz,476007277
6,False,1,cosine_sim_mat_wiki_5k.npz,1675439592
6,False,1,cosine_sim_mat_wiki_5k.npz,1841833237
7,False,1,cosine_sim_mat_wiki_5k.npz,2136219379
8,False,1,cosine_sim_mat_wiki_5k.npz,1156651681
7,False,1,cosine_sim_mat_wiki_5k.npz,804732153
6,False,1,cosine_sim_mat_wiki_5k.npz,1015091541
7,False,1,cosine_sim_mat_wiki_5k.npz,277373486
7,False,1,cosine_sim_mat_wiki_5k.npz,1179816263
5,False,1,cosine_sim_mat_wiki_5k.npz,2137834338
4,False,1,cosine_sim_mat_wiki_5k.npz,1262847934
4,False,1,cosine_sim_mat_wiki_5k.npz,1653815777
5,False,1,cosine_sim_mat_wiki_5k.npz,1619000508
4,False,1,cosine_sim_mat_wiki_5k.npz,1092303407
5,False,1,cosine_sim_mat_wiki_5k.npz,349235756
6,False,1,cosine_sim_mat_wiki_5k.npz,629157348
6,False,1,cosine_sim_mat_wiki_5k.npz,1633539453
7,False,1,cosine_sim_mat_wiki_5k.npz,1902963986
6,True,1,path_sim_mat_dblp_20k.npz,770092320
6,True,1,path_sim_mat_dblp_20k.npz,55389075
5,True,1,path_sim_mat_dblp_20k.npz,1785496794
7,False,1,path_sim_mat_dblp_20k.npz,1185936083
7,False,1,path_sim_mat_dblp_20k.npz,1842802707
3,True,1,path_sim_mat_dblp_20k.npz,1360347240
7,False,1,path_sim_mat_dblp_20k.npz,650080138
3,True,1,path_sim_mat_dblp_20k.npz,1960837571
2,True,1,path_sim_mat_dblp_20k.npz,1303596485
8,False,1,path_sim_mat_dblp_20k.npz,543715726
6,False,1,path_sim_mat_dblp_20k.npz,814889278
7,True,1,path_sim_mat_dblp_20k.npz,1484568919
5,False,1,path_sim_mat_dblp_20k.npz,2010373652
5,True,1,path_sim_mat_dblp_20k.npz,961657979
2,True,1,path_sim_mat_dblp_20k.npz,538801778
8,False,1,path_sim_mat_dblp_20k.npz,378221467
7,True,1,path_sim_mat_dblp_20k.npz,1121383919
4,True,1,path_sim_mat_dblp_20k.npz,18911791
1,True,1,path_sim_mat_dblp_20k.npz,2061531283
7,True,1,path_sim_mat_dblp_20k.npz,90857779
8,False,1,path_sim_mat_dblp_20k.npz,1065747618
8,False,1,path_sim_mat_dblp_20k.npz,2112452858
7,True,1,path_sim_mat_dblp_20k.npz,67685007
6,True,1,path_sim_mat_dblp_20k.npz,1764562798
4,True,1,path_sim_mat_dblp_20k.npz,482867121
1,True,1,path_sim_mat_dblp_20k.npz,524848223
7,True,1,path_sim_mat_dblp_20k.npz,706337603
3,True,1,path_sim_mat_dblp_20k.npz,1693242387
9,False,1,path_sim_mat_dblp_20k.npz,2092081795
5,True,1,path_sim_mat_dblp_20k.npz,1847533326
5,True,1,path_sim_mat_dblp_20k.npz,742442534
8,False,1,path_sim_mat_dblp_20k.npz,38733593
4,True,1,path_sim_mat_dblp_20k.npz,1186652002
5,True,1,path_sim_mat_dblp_20k.npz,2012589617
5,False,1,path_sim_mat_dblp_20k.npz,137078513
6,True,1,path_sim_mat_dblp_20k.npz,658885620
4,True,1,path_sim_mat_dblp_20k.npz,433667409
8,False,1,path_sim_mat_dblp_20k.npz,1510969428
8,False,1,path_sim_mat_dblp_20k.npz,1920859511
6,False,1,path_sim_mat_dblp_20k.npz,1607771182
6,False,1,path_sim_mat_dblp_20k.npz,452659993
5,False,1,path_sim_mat_dblp_20k.npz,174516600
6,False,1,path_sim_mat_dblp_20k.npz,1056038324
7,False,1,path_sim_mat_dblp_20k.npz,1877948358
4,True,1,path_sim_mat_dblp_20k.npz,141768575
4,True,1,path_sim_mat_dblp_20k.npz,1113488962
1,True,1,path_sim_mat_dblp_20k.npz,2028196093
9,False,1,path_sim_mat_dblp_20k.npz,1634615982
9,False,1,path_sim_mat_dblp_20k.npz,1190870742
7,False,1,path_sim_mat_dblp_20k.npz,41619729
4,True,1,path_sim_mat_dblp_20k.npz,1291731380
4,True,1,path_sim_mat_dblp_20k.npz,1101495654
2,True,1,path_sim_mat_dblp_20k.npz,361428133
5,False,1,path_sim_mat_dblp_20k.npz,359203464
1,True,1,path_sim_mat_dblp_20k.npz,1053439584
7,True,1,path_sim_mat_dblp_20k.npz,2131677087
5,True,1,path_sim_mat_dblp_20k.npz,239555491
5,False,1,path_sim_mat_dblp_20k.npz,968950581
3,True,1,path_sim_mat_dblp_20k.npz,1058163447
4,True,1,path_sim_mat_dblp_20k.npz,347685507
6,False,1,path_sim_mat_dblp_20k.npz,684087796
5,False,1,path_sim_mat_dblp_20k.npz,979594228
4,True,1,path_sim_mat_dblp_20k.npz,643997816
6,True,1,path_sim_mat_dblp_20k.npz,1481957607
4,False,1,path_sim_mat_dblp_20k.npz,91853617
2,True,1,path_sim_mat_dblp_20k.npz,442534930
6,False,1,path_sim_mat_dblp_20k.npz,2098806757
5,True,1,path_sim_mat_dblp_20k.npz,1815901584
4,False,1,path_sim_mat_dblp_20k.npz,34689963
7,False,1,path_sim_mat_dblp_20k.npz,1084434211
6,True,1,path_sim_mat_dblp_20k.npz,455109878
5,False,1,path_sim_mat_dblp_20k.npz,1188377393
8,False,1,path_sim_mat_dblp_20k.npz,1670134487
2,True,1,path_sim_mat_dblp_20k.npz,1467061403
4,True,1,path_sim_mat_dblp_20k.npz,43082841
6,True,1,path_sim_mat_dblp_20k.npz,24284828
4,True,1,path_sim_mat_dblp_20k.npz,93738666
6,False,1,path_sim_mat_dblp_20k.npz,250466576
6,True,1,path_sim_mat_dblp_20k.npz,600512778
7,True,1,path_sim_mat_dblp_20k.npz,921210117
6,True,1,path_sim_mat_dblp_20k.npz,1086472314
5,False,1,path_sim_mat_dblp_20k.npz,1646735644
7,True,1,path_sim_mat_dblp_20k.npz,476007277
7,False,1,path_sim_mat_dblp_20k.npz,1675439592
7,False,1,path_sim_mat_dblp_20k.npz,1841833237
6,False,1,path_sim_mat_dblp_20k.npz,2136219379
8,False,1,path_sim_mat_dblp_20k.npz,1156651681
4,True,1,path_sim_mat_dblp_20k.npz,804732153
5,True,1,path_sim_mat_dblp_20k.npz,1015091541
1,True,1,path_sim_mat_dblp_20k.npz,277373486
3,True,1,path_sim_mat_dblp_20k.npz,1179816263
3,True,1,path_sim_mat_dblp_20k.npz,2137834338
7,True,1,path_sim_mat_dblp_20k.npz,1262847934
8,True,1,path_sim_mat_dblp_20k.npz,1653815777
7,True,1,path_sim_mat_dblp_20k.npz,1619000508
1,True,1,path_sim_mat_dblp_20k.npz,1092303407
7,False,1,path_sim_mat_dblp_20k.npz,349235756
6,True,1,path_sim_mat_dblp_20k.npz,629157348
1,True,1,path_sim_mat_dblp_20k.npz,1633539453
6,False,1,path_sim_mat_dblp_20k.npz,1902963986
3,True,1,wup_sim_mat.npz,770092320
6,False,1,wup_sim_mat.npz,55389075
7,False,1,wup_sim_mat.npz,1785496794
6,False,1,wup_sim_mat.npz,1185936083
6,False,1,wup_sim_mat.npz,1842802707
5,False,1,wup_sim_mat.npz,1360347240
6,False,1,wup_sim_mat.npz,650080138
7,True,1,wup_sim_mat.npz,1960837571
5,False,1,wup_sim_mat.npz,1303596485
3,True,1,wup_sim_mat.npz,543715726
5,False,1,wup_sim_mat.npz,814889278
4,False,1,wup_sim_mat.npz,1484568919
5,False,1,wup_sim_mat.npz,2010373652
6,False,1,wup_sim_mat.npz,961657979
5,False,1,wup_sim_mat.npz,538801778
3,True,1,wup_sim_mat.npz,378221467
7,False,1,wup_sim_mat.npz,1121383919
6,False,1,wup_sim_mat.npz,18911791
6,False,1,wup_sim_mat.npz,2061531283
6,False,1,wup_sim_mat.npz,90857779
6,False,1,wup_sim_mat.npz,1065747618
8,False,1,wup_sim_mat.npz,2112452858
4,False,1,wup_sim_mat.npz,67685007
6,False,1,wup_sim_mat.npz,1764562798
5,False,1,wup_sim_mat.npz,482867121
6,False,1,wup_sim_mat.npz,524848223
8,True,1,wup_sim_mat.npz,706337603
7,False,1,wup_sim_mat.npz,1693242387
8,False,1,wup_sim_mat.npz,2092081795
5,False,1,wup_sim_mat.npz,1847533326
5,False,1,wup_sim_mat.npz,742442534
7,False,1,wup_sim_mat.npz,38733593
7,False,1,wup_sim_mat.npz,1186652002
5,False,1,wup_sim_mat.npz,2012589617
5,False,1,wup_sim_mat.npz,137078513
5,False,1,wup_sim_mat.npz,658885620
7,False,1,wup_sim_mat.npz,433667409
5,False,1,wup_sim_mat.npz,1510969428
5,False,1,wup_sim_mat.npz,1920859511
5,False,1,wup_sim_mat.npz,1607771182
5,False,1,wup_sim_mat.npz,452659993
8,False,1,wup_sim_mat.npz,174516600
6,False,1,wup_sim_mat.npz,1056038324
6,False,1,wup_sim_mat.npz,1877948358
5,False,1,wup_sim_mat.npz,141768575
5,False,1,wup_sim_mat.npz,1113488962
6,False,1,wup_sim_mat.npz,2028196093
6,False,1,wup_sim_mat.npz,1634615982
5,False,1,wup_sim_mat.npz,1190870742
6,False,1,wup_sim_mat.npz,41619729
6,False,1,wup_sim_mat.npz,1291731380
6,False,1,wup_sim_mat.npz,1101495654
5,False,1,wup_sim_mat.npz,361428133
4,False,1,wup_sim_mat.npz,359203464
5,False,1,wup_sim_mat.npz,1053439584
6,False,1,wup_sim_mat.npz,2131677087
5,False,1,wup_sim_mat.npz,239555491
5,False,1,wup_sim_mat.npz,968950581
5,False,1,wup_sim_mat.npz,1058163447
5,False,1,wup_sim_mat.npz,347685507
7,False,1,wup_sim_mat.npz,684087796
6,False,1,wup_sim_mat.npz,979594228
5,False,1,wup_sim_mat.npz,643997816
6,False,1,wup_sim_mat.npz,1481957607
6,False,1,wup_sim_mat.npz,91853617
5,False,1,wup_sim_mat.npz,442534930
4,False,1,wup_sim_mat.npz,2098806757
6,False,1,wup_sim_mat.npz,1815901584
7,True,1,wup_sim_mat.npz,34689963
7,False,1,wup_sim_mat.npz,1084434211
7,False,1,wup_sim_mat.npz,455109878
5,False,1,wup_sim_mat.npz,1188377393
7,False,1,wup_sim_mat.npz,1670134487
5,False,1,wup_sim_mat.npz,1467061403
4,True,1,wup_sim_mat.npz,43082841
3,False,1,wup_sim_mat.npz,24284828
5,False,1,wup_sim_mat.npz,93738666
6,False,1,wup_sim_mat.npz,250466576
5,False,1,wup_sim_mat.npz,600512778
8,False,1,wup_sim_mat.npz,921210117
5,False,1,wup_sim_mat.npz,1086472314
5,False,1,wup_sim_mat.npz,1646735644
4,False,1,wup_sim_mat.npz,476007277
1,True,1,wup_sim_mat.npz,1675439592
7,False,1,wup_sim_mat.npz,1841833237
5,False,1,wup_sim_mat.npz,2136219379
6,False,1,wup_sim_mat.npz,1156651681
5,False,1,wup_sim_mat.npz,804732153
4,False,1,wup_sim_mat.npz,1015091541
5,False,1,wup_sim_mat.npz,277373486
5,False,1,wup_sim_mat.npz,1179816263
4,True,1,wup_sim_mat.npz,2137834338
5,False,1,wup_sim_mat.npz,1262847934
4,False,1,wup_sim_mat.npz,1653815777
5,False,1,wup_sim_mat.npz,1619000508
5,False,1,wup_sim_mat.npz,1092303407
5,False,1,wup_sim_mat.npz,349235756
5,False,1,wup_sim_mat.npz,629157348
7,False,1,wup_sim_mat.npz,1633539453
7,False,1,wup_sim_mat.npz,1902963986
5,False,1,wup_sim_mat_wiki_3k.npz,770092320
5,False,1,wup_sim_mat_wiki_3k.npz,55389075
4,False,1,wup_sim_mat_wiki_3k.npz,1785496794
5,True,1,wup_sim_mat_wiki_3k.npz,1185936083
2,False,1,wup_sim_mat_wiki_3k.npz,1842802707
7,False,1,wup_sim_mat_wiki_3k.npz,1360347240
7,False,1,wup_sim_mat_wiki_3k.npz,650080138
7,False,1,wup_sim_mat_wiki_3k.npz,1960837571
7,False,1,wup_sim_mat_wiki_3k.npz,1303596485
4,False,1,wup_sim_mat_wiki_3k.npz,543715726
7,False,1,wup_sim_mat_wiki_3k.npz,814889278
6,False,1,wup_sim_mat_wiki_3k.npz,1484568919
8,False,1,wup_sim_mat_wiki_3k.npz,2010373652
6,False,1,wup_sim_mat_wiki_3k.npz,961657979
5,False,1,wup_sim_mat_wiki_3k.npz,538801778
7,False,1,wup_sim_mat_wiki_3k.npz,378221467
8,False,1,wup_sim_mat_wiki_3k.npz,1121383919
5,True,1,wup_sim_mat_wiki_3k.npz,18911791
7,False,1,wup_sim_mat_wiki_3k.npz,2061531283
5,False,1,wup_sim_mat_wiki_3k.npz,90857779
8,False,1,wup_sim_mat_wiki_3k.npz,1065747618
8,False,1,wup_sim_mat_wiki_3k.npz,2112452858
6,False,1,wup_sim_mat_wiki_3k.npz,67685007
4,False,1,wup_sim_mat_wiki_3k.npz,1764562798
6,False,1,wup_sim_mat_wiki_3k.npz,482867121
5,False,1,wup_sim_mat_wiki_3k.npz,524848223
6,False,1,wup_sim_mat_wiki_3k.npz,706337603
4,False,1,wup_sim_mat_wiki_3k.npz,1693242387
4,False,1,wup_sim_mat_wiki_3k.npz,2092081795
8,True,1,wup_sim_mat_wiki_3k.npz,1847533326
7,False,1,wup_sim_mat_wiki_3k.npz,742442534
8,False,1,wup_sim_mat_wiki_3k.npz,38733593
7,False,1,wup_sim_mat_wiki_3k.npz,1186652002
4,False,1,wup_sim_mat_wiki_3k.npz,2012589617
6,False,1,wup_sim_mat_wiki_3k.npz,137078513
7,False,1,wup_sim_mat_wiki_3k.npz,658885620
4,True,1,wup_sim_mat_wiki_3k.npz,433667409
6,False,1,wup_sim_mat_wiki_3k.npz,1510969428
6,False,1,wup_sim_mat_wiki_3k.npz,1920859511
4,False,1,wup_sim_mat_wiki_3k.npz,1607771182
6,False,1,wup_sim_mat_wiki_3k.npz,452659993
5,False,1,wup_sim_mat_wiki_3k.npz,174516600
4,False,1,wup_sim_mat_wiki_3k.npz,1056038324
8,False,1,wup_sim_mat_wiki_3k.npz,1877948358
5,False,1,wup_sim_mat_wiki_3k.npz,141768575
6,False,1,wup_sim_mat_wiki_3k.npz,1113488962
7,False,1,wup_sim_mat_wiki_3k.npz,2028196093
4,False,1,wup_sim_mat_wiki_3k.npz,1634615982
10,False,1,wup_sim_mat_wiki_3k.npz,1190870742
5,False,1,wup_sim_mat_wiki_3k.npz,41619729
7,False,1,wup_sim_mat_wiki_3k.npz,1291731380
5,False,1,wup_sim_mat_wiki_3k.npz,1101495654
5,False,1,wup_sim_mat_wiki_3k.npz,361428133
3,True,1,wup_sim_mat_wiki_3k.npz,359203464
6,False,1,wup_sim_mat_wiki_3k.npz,1053439584
6,False,1,wup_sim_mat_wiki_3k.npz,2131677087
3,True,1,wup_sim_mat_wiki_3k.npz,239555491
4,False,1,wup_sim_mat_wiki_3k.npz,968950581
5,False,1,wup_sim_mat_wiki_3k.npz,1058163447
